FileName,Ax,Ay,Bx,By,darker,weight
01_2021011411301621,439,124,484,128,B,0.84
01_2021011411301621,391,156,333,164,E,0.16
01_2021011411301621,341,122,333,164,E,0.96
01_2021011411301621,391,156,341,122,E,0.04
01_2021011411301621,370,201,391,156,E,0.92
01_2021011411301621,370,201,333,164,E,0.08
01_2021011411301621,341,311,323,352,E,1.0
01_2021011411301621,341,311,396,359,E,1.0
01_2021011411301621,323,352,396,359,E,1.0
01_2021011411301621,439,124,440,45,B,0.52
01_2021011411301621,371,433,406,456,E,1.0
01_2021011411301621,269,289,323,352,B,0.2
01_2021011411301621,269,289,341,311,B,0.2
01_2021011411301621,269,289,337,266,A,0.36
01_2021011411301621,341,311,337,266,A,0.88
01_2021011411301621,269,289,295,254,E,0.92
01_2021011411301621,337,266,295,254,B,0.14
01_2021011411301621,330,218,333,164,E,0.78
01_2021011411301621,370,201,330,218,B,0.2
01_2021011411301621,337,266,330,218,B,0.36
01_2021011411301621,330,218,295,254,E,0.42
01_2021011411301621,269,289,245,327,E,1.0
01_2021011411301621,360,386,323,352,E,1.0
01_2021011411301621,360,386,396,359,E,1.0
01_2021011411301621,360,386,371,433,E,1.0
01_2021011411301621,440,45,387,39,E,0.34
01_2021011411301621,175,559,204,529,A,0.04
01_2021011411301621,175,559,161,493,A,0.28
01_2021011411301621,161,493,204,529,B,0.14
01_2021011411301621,175,559,111,580,A,0.28
01_2021011411301621,393,523,406,456,E,1.0
01_2021011411301621,393,523,393,573,E,1.0
01_2021011411301621,391,156,441,168,A,0.2
01_2021011411301621,370,201,441,168,A,0.2
01_2021011411301621,439,230,441,168,E,0.96
01_2021011411301621,370,201,439,230,B,0.12
01_2021011411301621,391,156,439,124,E,0.2
01_2021011411301621,441,168,439,124,A,0.72
01_2021011411301621,441,168,484,128,E,0.92
01_2021011411301621,397,238,439,230,E,1.0
01_2021011411301621,370,201,397,238,A,0.04
01_2021011411301621,439,230,433,273,E,1.0
01_2021011411301621,397,238,433,273,E,1.0
01_2021011411301621,330,218,397,238,B,0.3
01_2021011411301621,337,266,397,238,B,0.68
01_2021011411301621,287,207,333,164,E,0.88
01_2021011411301621,330,218,287,207,E,0.66
01_2021011411301621,295,254,287,207,E,0.88
01_2021011411301621,387,39,354,67,E,0.92
01_2021011411301621,388,104,440,45,E,0.74
01_2021011411301621,439,124,388,104,B,0.68
01_2021011411301621,388,104,387,39,E,0.4
01_2021011411301621,388,104,354,67,E,0.84
01_2021011411301621,391,156,388,104,B,0.38
01_2021011411301621,341,122,388,104,E,0.62
01_2021011411301621,341,122,354,67,E,0.88
01_2021011411301621,225,388,245,327,E,0.96
01_2021011411301621,360,386,323,421,E,1.0
01_2021011411301621,323,421,323,352,E,1.0
01_2021011411301621,323,421,277,406,E,1.0
01_2021011411301621,277,406,323,352,E,1.0
01_2021011411301621,323,421,371,433,E,1.0
01_2021011411301621,240,454,225,388,A,0.2
01_2021011411301621,277,406,225,388,A,0.2
01_2021011411301621,277,406,240,454,E,1.0
01_2021011411301621,337,553,293,544,E,1.0
01_2021011411301621,337,553,393,573,E,1.0
01_2021011411301621,337,553,393,523,E,1.0
01_2021011411301621,387,296,337,266,A,0.72
01_2021011411301621,341,311,387,296,E,0.96
01_2021011411301621,387,296,397,238,E,0.96
01_2021011411301621,387,296,433,273,E,0.96
01_2021011411301621,387,296,396,359,E,0.96
01_2021011411301621,311,71,354,67,E,0.92
01_2021011411301621,341,122,311,71,E,0.88
01_2021011411301621,225,388,274,360,A,0.42
01_2021011411301621,274,360,245,327,B,0.42
01_2021011411301621,277,406,274,360,A,0.36
01_2021011411301621,274,360,323,352,B,0.12
01_2021011411301621,274,360,269,289,B,0.52
01_2021011411301621,348,488,337,553,E,1.0
01_2021011411301621,348,488,393,523,E,1.0
01_2021011411301621,348,488,406,456,E,1.0
01_2021011411301621,348,488,371,433,E,1.0
01_2021011411301621,323,421,348,488,E,1.0
01_2021011411301621,348,488,293,544,E,1.0
01_2021011411301621,240,454,249,508,E,1.0
01_2021011411301621,249,508,204,529,A,0.12
01_2021011411301621,249,508,293,544,E,1.0
01_2021011411301621,281,478,249,508,E,1.0
01_2021011411301621,240,454,281,478,E,1.0
01_2021011411301621,281,478,348,488,E,1.0
01_2021011411301621,323,421,281,478,E,1.0
01_2021011411301621,281,478,293,544,E,1.0
01_2021011411301621,277,406,281,478,E,1.0
01_2021011610092687,420,451,441,519,E,1.0
01_2021011610092687,256,433,312,448,B,0.42
01_2021011610092687,441,519,421,567,B,0.96
01_2021011610092687,367,557,421,567,E,1.0
01_2021011610092687,367,557,441,519,A,0.96
01_2021011610092687,318,557,367,557,E,1.0
01_2021011610092687,312,448,368,403,E,1.0
01_2021011610092687,273,549,318,557,E,1.0
01_2021011610092687,313,493,312,448,E,1.0
01_2021011610092687,313,493,367,557,E,1.0
01_2021011610092687,313,493,318,557,E,1.0
01_2021011610092687,273,549,313,493,E,1.0
01_2021011610092687,428,332,434,286,A,0.66
01_2021011610092687,452,43,385,65,E,0.48
01_2021011610092687,318,334,368,403,B,0.78
01_2021011610092687,313,493,375,494,E,0.96
01_2021011610092687,375,494,367,557,E,0.96
01_2021011610092687,375,494,420,451,A,1.0
01_2021011610092687,375,494,441,519,A,1.0
01_2021011610092687,416,104,452,43,E,0.04
01_2021011610092687,416,104,385,65,E,0.58
01_2021011610092687,336,89,416,104,E,0.16
01_2021011610092687,336,89,385,65,E,1.0
01_2021011610092687,464,240,383,240,E,1.0
01_2021011610092687,434,286,464,240,E,1.0
01_2021011610092687,434,286,383,240,E,1.0
01_2021011610092687,464,240,460,171,E,1.0
01_2021011610092687,256,433,239,393,E,0.48
01_2021011610092687,215,505,273,549,E,0.92
01_2021011610092687,120,547,60,580,E,0.84
01_2021011610092687,313,493,373,449,E,1.0
01_2021011610092687,312,448,373,449,E,1.0
01_2021011610092687,375,494,373,449,E,1.0
01_2021011610092687,368,403,373,449,E,1.0
01_2021011610092687,420,451,373,449,B,0.96
01_2021011610092687,320,49,385,65,E,1.0
01_2021011610092687,336,89,320,49,E,1.0
01_2021011610092687,274,41,320,49,E,1.0
01_2021011610092687,416,104,487,107,A,0.84
01_2021011610092687,487,107,452,43,B,0.42
01_2021011610092687,460,171,487,107,E,1.0
01_2021011610092687,416,104,460,171,A,0.8
01_2021011610092687,153,338,112,315,E,0.58
01_2021011610092687,273,108,289,173,E,1.0
01_2021011610092687,273,108,274,41,E,1.0
01_2021011610092687,273,108,320,49,E,0.64
01_2021011610092687,273,108,336,89,E,0.64
01_2021011610092687,416,104,331,133,E,0.48
01_2021011610092687,336,89,331,133,E,0.92
01_2021011610092687,273,108,331,133,E,0.92
01_2021011610092687,289,173,331,133,E,0.92
01_2021011610092687,411,206,460,171,E,0.96
01_2021011610092687,411,206,464,240,E,0.96
01_2021011610092687,411,206,383,240,E,0.92
01_2021011610092687,346,177,331,133,E,0.92
01_2021011610092687,411,206,346,177,B,0.78
01_2021011610092687,289,173,346,177,E,0.96
01_2021011610092687,383,240,346,177,B,0.78
01_2021011610095022,288,438,345,422,B,0.7
01_2021011610095022,269,313,303,240,A,0.88
01_2021011610095022,459,171,427,208,E,0.64
01_2021011610095022,327,492,345,422,E,1.0
01_2021011610095022,327,492,288,438,A,0.84
01_2021011610095022,339,542,398,551,E,1.0
01_2021011610095022,339,542,369,512,E,1.0
01_2021011610095022,369,512,398,551,E,1.0
01_2021011610095022,327,492,339,542,E,1.0
01_2021011610095022,327,492,369,512,E,1.0
01_2021011610095022,327,492,384,456,E,1.0
01_2021011610095022,369,512,384,456,E,1.0
01_2021011610095022,345,422,384,456,E,1.0
01_2021011610095022,120,261,162,309,E,0.16
01_2021011610095022,120,261,186,255,E,0.7
01_2021011610095022,162,309,186,255,E,0.48
01_2021011610095022,279,358,288,438,E,0.06
01_2021011610095022,279,358,347,344,E,0.1
01_2021011610095022,232,396,279,358,B,0.16
01_2021011610095022,232,396,288,438,A,0.32
01_2021011610095022,459,171,446,131,E,0.64
01_2021011610095022,393,262,427,208,E,1.0
01_2021011610095022,56,332,123,340,E,0.06
01_2021011610095022,116,391,123,340,A,0.46
01_2021011610095022,116,391,56,332,A,0.88
01_2021011610095022,123,340,163,360,E,0.48
01_2021011610095022,116,391,163,360,A,0.76
01_2021011610095022,123,340,162,309,A,0.48
01_2021011610095022,163,360,162,309,E,0.12
01_2021011610095022,63,399,56,332,A,0.92
01_2021011610095022,116,391,63,399,E,0.42
01_2021011610095022,126,443,63,399,B,0.32
01_2021011610095022,126,443,116,391,B,0.12
01_2021011610095022,212,555,258,569,B,0.12
01_2021011610095022,212,555,260,504,B,0.52
01_2021011610095022,258,569,260,504,E,0.96
01_2021011610095022,260,504,327,492,E,0.96
01_2021011610095022,260,504,288,438,A,0.84
01_2021011610095022,213,322,279,358,B,0.26
01_2021011610095022,213,322,269,313,B,0.1
01_2021011610095022,269,313,279,358,E,0.38
01_2021011610095022,213,322,232,396,B,0.22
01_2021011610095022,163,360,232,396,B,0.88
01_2021011610095022,163,360,213,322,B,0.72
01_2021011610095022,213,322,162,309,A,0.72
01_2021011610095022,213,322,186,255,A,0.42
01_2021011610095022,260,504,219,445,A,0.44
01_2021011610095022,232,396,219,445,A,0.38
01_2021011610095022,219,445,288,438,A,0.54
01_2021011610095022,455,75,446,131,E,0.64
01_2021011610095022,372,299,347,344,E,1.0
01_2021011610095022,393,262,372,299,E,1.0
01_2021011610095022,345,62,328,20,E,1.0
01_2021011610095022,123,340,91,306,E,0.88
01_2021011610095022,56,332,91,306,E,0.92
01_2021011610095022,91,306,120,261,E,0.88
01_2021011610095022,91,306,162,309,E,0.42
01_2021011610095022,63,399,16,405,A,0.44
01_2021011610095022,175,404,126,443,A,0.5
01_2021011610095022,175,404,219,445,B,0.2
01_2021011610095022,175,404,163,360,A,0.92
01_2021011610095022,175,404,116,391,E,0.92
01_2021011610095022,175,404,232,396,B,0.14
01_2021011610095022,345,62,363,114,E,0.96
01_2021011610095022,120,261,134,190,E,0.42
01_2021011610095022,186,255,134,190,E,0.7
01_2021011610095022,156,574,212,555,E,0.06
01_2021011610100687,57,201,16,177,A,0.84
01_2021011610100687,461,114,481,69,E,0.96
01_2021011610100687,125,45,183,84,A,0.8
01_2021011610100687,63,158,16,177,E,0.56
01_2021011610100687,57,201,63,158,A,0.84
01_2021011610100687,183,84,212,141,B,0.92
01_2021011610100687,215,274,252,297,E,1.0
01_2021011610100687,183,84,254,89,B,0.92
01_2021011610100687,212,141,254,89,E,0.96
01_2021011610100687,255,155,254,89,E,0.96
01_2021011610100687,212,141,255,155,E,0.96
01_2021011610100687,315,539,341,578,E,1.0
01_2021011610100687,202,396,236,467,A,0.58
01_2021011610100687,202,396,271,426,A,0.52
01_2021011610100687,202,396,267,373,A,0.78
01_2021011610100687,267,373,271,426,B,0.62
01_2021011610100687,236,467,271,426,E,0.92
01_2021011610100687,236,467,274,490,E,0.92
01_2021011610100687,271,426,274,490,E,0.96
01_2021011610100687,307,452,271,426,E,0.96
01_2021011610100687,307,452,274,490,E,1.0
01_2021011610100687,468,483,476,532,E,0.96
01_2021011610100687,339,482,274,490,B,0.96
01_2021011610100687,307,452,339,482,A,0.96
01_2021011610100687,339,482,315,539,B,0.96
01_2021011610100687,315,539,274,490,E,1.0
01_2021011610100687,428,281,454,226,A,0.88
01_2021011610100687,412,241,428,281,B,0.6
01_2021011610100687,412,241,454,226,B,0.36
01_2021011610100687,312,386,271,426,B,0.92
01_2021011610100687,312,386,307,452,B,0.92
01_2021011610100687,267,373,312,386,E,0.12
01_2021011610100687,297,329,312,386,A,0.56
01_2021011610100687,297,329,267,373,A,0.16
01_2021011610100687,297,329,339,332,E,1.0
01_2021011610100687,312,386,339,332,B,0.92
01_2021011610100687,255,155,222,213,A,0.88
01_2021011610100687,215,274,222,213,E,0.92
01_2021011610100687,212,141,222,213,A,0.88
01_2021011610100687,402,197,454,226,B,0.52
01_2021011610100687,412,241,402,197,E,0.64
01_2021011610100687,330,230,402,197,A,0.16
01_2021011610100687,412,241,330,230,B,0.34
01_2021011610100687,330,230,365,170,E,0.52
01_2021011610100687,402,197,365,170,A,0.2
01_2021011610100687,125,45,185,31,A,0.68
01_2021011610100687,183,84,185,31,E,0.92
01_2021011610100687,254,89,297,110,E,0.92
01_2021011610100687,255,155,297,110,E,0.92
01_2021011610100687,254,89,292,42,E,0.96
01_2021011610100687,292,42,297,110,E,0.96
01_2021011610100687,69,80,72,25,E,0.92
01_2021011610100687,72,25,27,36,E,0.92
01_2021011610100687,125,45,72,25,A,0.88
01_2021011610100687,252,297,297,329,B,0.96
01_2021011610100687,274,490,268,541,E,1.0
01_2021011610100687,315,539,268,541,E,1.0
01_2021011610100687,341,578,372,548,E,1.0
01_2021011610100687,315,539,372,548,E,1.0
01_2021011610100687,339,482,372,548,B,0.96
01_2021011610100687,349,284,330,230,A,0.16
01_2021011610100687,349,284,412,241,E,0.96
01_2021011610100687,297,329,349,284,E,1.0
01_2021011610100687,349,284,339,332,E,1.0
01_2021011610100687,339,482,396,443,B,0.96
01_2021011610100687,122,409,124,353,A,0.88
01_2021011610100687,330,230,317,169,B,0.26
01_2021011610100687,365,170,317,169,B,0.26
01_2021011610100687,255,155,317,169,E,0.64
01_2021011610100687,297,110,317,169,E,0.86
01_2021011610100687,402,197,445,173,E,1.0
01_2021011610100687,454,226,445,173,A,0.56
01_2021011610100687,445,173,461,114,E,0.6
01_2021011610100687,435,54,481,69,E,0.34
01_2021011610100687,435,54,461,114,E,0.24
01_2021011610100687,435,54,395,87,A,0.92
01_2021011610100687,395,87,461,114,B,0.92
01_2021011610100687,435,54,468,26,E,0.92
01_2021011610100687,468,26,481,69,E,0.64
01_2021011610100687,359,34,435,54,B,0.06
01_2021011610100687,359,34,395,87,A,0.82
01_2021011610100687,292,42,359,34,E,0.64
01_2021011610100687,185,31,229,53,B,0.96
01_2021011610100687,229,53,292,42,E,0.96
01_2021011610100687,254,89,229,53,E,0.96
01_2021011610100687,183,84,229,53,B,0.96
01_2021011610100687,341,134,317,169,E,1.0
01_2021011610100687,365,170,341,134,B,0.48
01_2021011610100687,297,110,341,134,E,0.64
01_2021011610100687,188,312,124,353,E,0.2
01_2021011610100687,127,303,124,353,E,0.2
01_2021011610100687,127,303,188,312,E,0.96
01_2021011610100687,215,274,188,312,E,1.0
01_2021011610100687,301,266,297,329,A,0.56
01_2021011610100687,252,297,301,266,B,0.92
01_2021011610100687,301,266,349,284,A,0.88
01_2021011610100687,301,266,330,230,A,0.92
01_2021011610100687,394,312,428,281,E,0.96
01_2021011610100687,394,312,398,359,E,0.92
01_2021011610100687,394,312,412,241,A,0.84
01_2021011610100687,349,284,394,312,B,0.84
01_2021011610100687,394,312,339,332,A,0.52
01_2021011610100687,339,332,398,359,B,0.88
01_2021011610100687,312,386,348,434,B,0.92
01_2021011610100687,348,434,307,452,E,1.0
01_2021011610100687,348,434,339,482,A,0.92
01_2021011610100687,348,434,396,443,E,1.0
01_2021011610100687,402,197,417,142,E,1.0
01_2021011610100687,417,142,365,170,A,0.56
01_2021011610100687,417,142,445,173,E,0.64
01_2021011610100687,417,142,341,134,E,0.2
01_2021011610100687,395,87,341,134,B,0.44
01_2021011610100687,417,142,395,87,A,0.84
01_2021011610100687,417,142,461,114,E,0.74
01_2021011610100687,359,34,345,88,E,0.64
01_2021011610100687,345,88,395,87,A,0.88
01_2021011610100687,345,88,341,134,E,0.88
01_2021011610100687,297,110,345,88,E,0.96
01_2021011610100687,292,42,345,88,E,0.64
01_2021011610100687,360,378,348,434,E,1.0
01_2021011610100687,312,386,360,378,B,0.96
01_2021011610100687,360,378,339,332,A,0.92
01_2021011610100687,360,378,398,359,E,1.0
01_2021011610100687,360,378,396,443,E,1.0
01_2021011610101991,410,373,360,426,E,1.0
01_2021011610101991,360,568,402,571,E,1.0
01_2021011610101991,414,142,482,119,E,1.0
01_2021011610101991,482,119,487,67,E,1.0
01_2021011610101991,299,342,282,412,B,0.7
01_2021011610101991,323,266,299,342,E,0.88
01_2021011610101991,323,266,366,330,B,0.82
01_2021011610101991,366,330,299,342,A,0.82
01_2021011610101991,402,571,372,526,E,1.0
01_2021011610101991,360,568,372,526,E,1.0
01_2021011610101991,463,270,456,210,A,0.88
01_2021011610101991,394,13,451,27,B,0.58
01_2021011610101991,399,64,451,27,B,0.74
01_2021011610101991,399,64,394,13,E,0.88
01_2021011610101991,451,27,487,67,E,0.56
01_2021011610101991,437,93,487,67,E,0.6
01_2021011610101991,437,93,482,119,E,0.56
01_2021011610101991,414,142,437,93,E,0.6
01_2021011610101991,451,27,437,93,E,0.88
01_2021011610101991,399,64,437,93,B,0.52
01_2021011610101991,373,121,437,93,B,0.2
01_2021011610101991,373,121,414,142,B,0.2
01_2021011610101991,373,121,399,64,E,0.48
01_2021011610101991,337,366,282,412,E,1.0
01_2021011610101991,299,342,337,366,B,0.82
01_2021011610101991,366,330,337,366,E,1.0
01_2021011610101991,337,366,410,373,E,1.0
01_2021011610101991,337,366,360,426,E,1.0
01_2021011610101991,366,330,410,373,E,1.0
01_2021011610101991,337,366,321,442,E,1.0
01_2021011610101991,360,426,321,442,E,1.0
01_2021011610101991,282,412,321,442,E,1.0
01_2021011610101991,391,488,372,526,E,1.0
01_2021011610101991,360,426,391,488,E,1.0
01_2021011610101991,296,584,290,517,B,0.46
01_2021011610101991,296,584,360,568,B,0.46
01_2021011610101991,139,304,156,255,B,0.48
01_2021011610101991,187,308,156,255,B,0.42
01_2021011610101991,139,304,187,308,B,0.52
01_2021011610101991,323,266,394,292,B,0.78
01_2021011610101991,394,292,366,330,E,1.0
01_2021011610101991,323,266,383,239,E,0.92
01_2021011610101991,383,239,394,292,B,0.82
01_2021011610101991,463,270,429,332,E,1.0
01_2021011610101991,394,292,429,332,E,1.0
01_2021011610101991,463,270,394,292,E,1.0
01_2021011610101991,429,332,410,373,E,1.0
01_2021011610101991,366,330,429,332,E,1.0
01_2021011610101991,52,89,97,100,B,0.38
01_2021011610101991,139,80,97,100,B,0.7
01_2021011610101991,139,80,147,13,B,0.7
01_2021011610101991,139,80,182,79,E,0.84
01_2021011610101991,414,142,411,190,E,1.0
01_2021011610101991,411,190,456,210,A,0.32
01_2021011610101991,427,248,456,210,B,0.42
01_2021011610101991,427,248,463,270,B,0.48
01_2021011610101991,427,248,394,292,B,0.88
01_2021011610101991,427,248,383,239,B,0.6
01_2021011610101991,411,190,427,248,A,0.6
01_2021011610101991,411,190,383,239,E,0.96
01_2021011610101991,330,538,372,526,E,1.0
01_2021011610101991,330,538,360,568,E,1.0
01_2021011610101991,296,584,330,538,B,0.68
01_2021011610101991,330,538,290,517,E,1.0
01_2021011610101991,243,529,290,517,B,0.78
01_2021011610101991,240,486,243,529,A,0.66
01_2021011610101991,240,486,290,517,E,0.96
01_2021011610101991,330,538,319,486,E,0.96
01_2021011610101991,290,517,319,486,E,0.96
01_2021011610101991,319,486,372,526,E,0.96
01_2021011610101991,391,488,319,486,E,0.96
01_2021011610101991,321,442,319,486,E,0.96
01_2021011610101991,360,426,319,486,E,0.96
01_2021011610101991,321,442,280,455,E,0.96
01_2021011610101991,282,412,280,455,E,0.96
01_2021011610101991,240,486,280,455,E,0.96
01_2021011610101991,280,455,319,486,E,0.96
01_2021011610101991,280,455,290,517,E,0.96
01_2021011610101991,110,265,156,255,B,0.52
01_2021011610101991,138,215,110,265,E,0.92
01_2021011610101991,138,215,156,255,B,0.48
01_2021011610101991,61,202,110,265,E,0.88
01_2021011610101991,138,215,61,202,E,0.88
01_2021011610101991,110,265,139,304,E,0.88
01_2021011610101991,187,308,223,331,B,0.44
01_2021011610101991,139,304,102,339,E,0.88
01_2021011610101991,346,218,323,266,E,0.92
01_2021011610101991,346,218,383,239,E,0.96
01_2021011610101991,309,193,346,218,B,0.42
01_2021011610101991,309,193,323,266,B,0.42
01_2021011610101991,411,190,346,218,E,0.96
